origin,destination,carrier,departure,arrival,carrier_eta
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-20,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-14,2016-04-16,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-20,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-19,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-14,2016-04-16,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-16,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-17,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-14,2016-04-16,2016-04-15
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-20,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-14,2016-04-17,2016-04-16
CNSHA,USA,SECOND_CLASS,2016-04-14,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-20,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-17,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-19,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-14,2016-04-16,2016-04-15
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-16,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-14,2016-04-16,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-20,2016-04-19
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-21,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-21,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-21,2016-04-19
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-19,2016-04-17
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-21,2016-04-19
CNSHA,USA,SAME_DAY,2016-04-15,2016-04-16,2016-04-15
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-20,2016-04-17
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-20,2016-04-17
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-21,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-18,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-19,2016-04-19
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-21,2016-04-17
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-20,2016-04-19
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,STANDARD_CLASS,2016-04-15,2016-04-18,2016-04-19
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-19,2016-04-17
CNSHA,USA,FIRST_CLASS,2016-04-15,2016-04-17,2016-04-16
CNSHA,USA,SECOND_CLASS,2016-04-15,2016-04-17,2016-04-17
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-20,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-16,2016-04-18,2016-04-17
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-21,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-22,2016-04-20
CNSHA,USA,FIRST_CLASS,2016-04-16,2016-04-18,2016-04-17
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-21,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-22,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-22,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-22,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-22,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-19,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-20,2016-04-20
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-22,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-22,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-18,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-16,2016-04-20,2016-04-20
CNSHA,USA,SECOND_CLASS,2016-04-16,2016-04-18,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-22,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-20,2016-04-21
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-19,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-21,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-21,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-20,2016-04-21
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-19,2016-04-21
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-20,2016-04-19
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-19,2016-04-19
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-20,2016-04-21
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-23,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-19,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-19,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-23,2016-04-21
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-19,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-22,2016-04-21
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-20,2016-04-19
CNSHA,USA,FIRST_CLASS,2016-04-17,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-23,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-23,2016-04-21
CNSHA,USA,SECOND_CLASS,2016-04-17,2016-04-23,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-23,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-22,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-19,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-17,2016-04-21,2016-04-21
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-18,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-18,2016-04-20,2016-04-19
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-23,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-18,2016-04-20,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-21,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-22,2016-04-22
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-24,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-18,2016-04-24,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-22,2016-04-22
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-18,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-22,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-23,2016-04-22
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-18,2016-04-18
CNSHA,USA,FIRST_CLASS,2016-04-18,2016-04-20,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-21,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-18,2016-04-20,2016-04-19
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-24,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-18,2016-04-20,2016-04-20
CNSHA,USA,SAME_DAY,2016-04-18,2016-04-19,2016-04-18
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-22,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-18,2016-04-21,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-20,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-22,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-18,2016-04-20,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-22,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-25,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-21,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-24,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-22,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-25,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-22,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-25,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-21,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-21,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-21,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-25,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-23,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-24,2016-04-21
CNSHA,USA,FIRST_CLASS,2016-04-19,2016-04-21,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-21,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-24,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-19,2016-04-25,2016-04-21
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-22,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-19,2016-04-24,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-22,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-24,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-24,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-24,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-22,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-23,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-24,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-23,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-26,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-22,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-26,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-26,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-22,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-25,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-26,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-24,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-22,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-26,2016-04-24
CNSHA,USA,FIRST_CLASS,2016-04-20,2016-04-22,2016-04-21
CNSHA,USA,SAME_DAY,2016-04-20,2016-04-20,2016-04-20
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-24,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-23,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-20,2016-04-23,2016-04-24
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-22,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-20,2016-04-23,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-25,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-27,2016-04-23
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-23,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-27,2016-04-23
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-26,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-24,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-23,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-27,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-24,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-26,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-23,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-27,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-24,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-24,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-27,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-26,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-26,2016-04-23
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-27,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-24,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-25,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-24,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-23,2016-04-23
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-26,2016-04-23
CNSHA,USA,FIRST_CLASS,2016-04-21,2016-04-23,2016-04-22
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-26,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-25,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-27,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-21,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-23,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-23,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-26,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-21,2016-04-25,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-25,2016-04-26
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-23,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-28,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-27,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-27,2016-04-26
CNSHA,USA,FIRST_CLASS,2016-04-22,2016-04-24,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-27,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-28,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-25,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-28,2016-04-26
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-22,2016-04-22
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-22,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-22,2016-04-24,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-24,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-28,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-26,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-24,2016-04-26
CNSHA,USA,SECOND_CLASS,2016-04-22,2016-04-24,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-25,2016-04-26
CNSHA,USA,SECOND_CLASS,2016-04-22,2016-04-27,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-25,2016-04-26
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-22,2016-04-22
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-22,2016-04-22
CNSHA,USA,FIRST_CLASS,2016-04-22,2016-04-24,2016-04-23
CNSHA,USA,SAME_DAY,2016-04-22,2016-04-22,2016-04-22
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-28,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-22,2016-04-25,2016-04-26
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-25,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-25,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-27,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-27,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-27,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-29,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-26,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,SAME_DAY,2016-04-23,2016-04-23,2016-04-23
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-25,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-26,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-26,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-29,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-26,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-25,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-29,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-28,2016-04-25
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,FIRST_CLASS,2016-04-23,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-26,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-23,2016-04-29,2016-04-25
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-28,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-26,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-23,2016-04-25,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-24,2016-04-27,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-29,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-27,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-27,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-29,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-29,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-30,2016-04-28
CNSHA,USA,SECOND_CLASS,2016-04-24,2016-04-27,2016-04-26
CNSHA,USA,SECOND_CLASS,2016-04-24,2016-04-28,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-26,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-28,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-30,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-26,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-30,2016-04-28
CNSHA,USA,FIRST_CLASS,2016-04-24,2016-04-26,2016-04-25
CNSHA,USA,SECOND_CLASS,2016-04-24,2016-04-28,2016-04-26
CNSHA,USA,SAME_DAY,2016-04-24,2016-04-25,2016-04-24
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-26,2016-04-28
CNSHA,USA,STANDARD_CLASS,2016-04-24,2016-04-29,2016-04-28
CNSHA,USA,SECOND_CLASS,2016-04-24,2016-04-30,2016-04-26
CNSHA,USA,FIRST_CLASS,2016-04-25,2016-04-27,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-05-01,2016-04-29
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-04-29,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-05-01,2016-04-29
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-04-28,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-04-29,2016-04-27
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-04-30,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-05-01,2016-04-29
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-04-29,2016-04-29
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-05-01,2016-04-27
CNSHA,USA,FIRST_CLASS,2016-04-25,2016-04-27,2016-04-26
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-04-30,2016-04-29
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-05-01,2016-04-29
CNSHA,USA,SECOND_CLASS,2016-04-25,2016-04-30,2016-04-27
CNSHA,USA,STANDARD_CLASS,2016-04-25,2016-05-01,2016-04-29
